project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2024-01-01T00:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,7.28,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T00:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,7.179,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T00:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,7.079,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T00:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.978,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T01:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.877,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T01:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.877,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T01:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T01:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T02:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T02:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T02:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T02:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T03:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.775,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T03:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T03:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T03:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T04:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T04:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3616.7,6.674,2.4053205519,1,excellent,NA
AIMS,2024-01-01T04:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T04:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T05:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T05:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T05:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T05:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.674,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T06:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.573,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T06:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.573,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T06:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.471,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T06:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.471,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T07:00:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.37,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T07:15:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.268,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T07:30:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.268,1.9280308844999992,1,excellent,NA
AIMS,2024-01-01T07:45:00Z,TLM12,STIC,20231220-20240430,HS,21059656,3444.5,6.268,1.9280308844999992,1,excellent,NA
