project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2023-01-01T00:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T00:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T00:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.013,10.541193152,1,fair,NA
AIMS,2023-01-01T00:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.013,28.707932242400002,1,fair,NA
AIMS,2023-01-01T01:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T01:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T01:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T01:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.819,26.8446561456,1,fair,NA
AIMS,2023-01-01T02:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.819,10.541193152,1,fair,NA
AIMS,2023-01-01T02:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.819,26.8446561456,1,fair,NA
AIMS,2023-01-01T02:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.819,10.541193152,1,fair,NA
AIMS,2023-01-01T02:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.819,26.8446561456,1,fair,NA
AIMS,2023-01-01T03:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.722,10.541193152,1,fair,NA
AIMS,2023-01-01T03:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.722,28.707932242400002,1,fair,NA
AIMS,2023-01-01T03:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.722,10.541193152,1,fair,NA
AIMS,2023-01-01T03:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.722,28.707932242400002,1,fair,NA
AIMS,2023-01-01T04:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.819,10.541193152,1,fair,NA
AIMS,2023-01-01T04:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.819,26.8446561456,1,fair,NA
AIMS,2023-01-01T04:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.819,10.541193152,1,fair,NA
AIMS,2023-01-01T04:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.819,26.8446561456,1,fair,NA
AIMS,2023-01-01T05:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T05:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T05:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T05:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11022.3,11.916,26.8446561456,1,fair,NA
AIMS,2023-01-01T06:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T06:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T06:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T06:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T07:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T07:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T07:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T07:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T08:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T08:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T08:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T08:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T09:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,11.916,10.541193152,1,fair,NA
AIMS,2023-01-01T09:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,11.916,28.707932242400002,1,fair,NA
AIMS,2023-01-01T09:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.013,10.541193152,1,fair,NA
AIMS,2023-01-01T09:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.013,28.707932242400002,1,fair,NA
AIMS,2023-01-01T10:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.013,10.541193152,1,fair,NA
AIMS,2023-01-01T10:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.013,28.707932242400002,1,fair,NA
AIMS,2023-01-01T10:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.013,10.541193152,1,fair,NA
AIMS,2023-01-01T10:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.013,28.707932242400002,1,fair,NA
AIMS,2023-01-01T11:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.013,10.541193152,1,fair,NA
AIMS,2023-01-01T11:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.013,28.707932242400002,1,fair,NA
AIMS,2023-01-01T11:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T11:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T12:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T12:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T12:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T12:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T13:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T13:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T13:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.11,10.541193152,1,fair,NA
AIMS,2023-01-01T13:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.11,28.707932242400002,1,fair,NA
AIMS,2023-01-01T14:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.207,10.541193152,1,fair,NA
AIMS,2023-01-01T14:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.207,28.707932242400002,1,fair,NA
AIMS,2023-01-01T14:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.207,10.541193152,1,fair,NA
AIMS,2023-01-01T14:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.207,28.707932242400002,1,fair,NA
AIMS,2023-01-01T15:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.304,10.541193152,1,fair,NA
AIMS,2023-01-01T15:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.304,28.707932242400002,1,fair,NA
AIMS,2023-01-01T15:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.401,10.541193152,1,fair,NA
AIMS,2023-01-01T15:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.497,28.707932242400002,1,fair,NA
AIMS,2023-01-01T16:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.497,10.541193152,1,fair,NA
AIMS,2023-01-01T16:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.594,28.707932242400002,1,fair,NA
AIMS,2023-01-01T16:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.594,10.541193152,1,fair,NA
AIMS,2023-01-01T16:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.594,28.707932242400002,1,fair,NA
AIMS,2023-01-01T17:00:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.69,10.541193152,1,fair,NA
AIMS,2023-01-01T17:15:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.883,28.707932242400002,1,fair,NA
AIMS,2023-01-01T17:30:00Z,TLA04,STIC,20221031-20230130,HS,21035945,4994.5,12.883,10.541193152,1,fair,NA
AIMS,2023-01-01T17:45:00Z,TLA04,STIC,20221031-20230130,HS,21035945,11711.2,12.883,28.707932242400002,1,fair,NA
