project,datetime,siteId,rType,sublocation,SN,condUncal,tempC,rep,SpC,wetdry,qual_rating,QAQC
AIMS,2023-01-01T00:00:00Z,SFM07,STIC,HS,20946480,182.98647710000003,2.9427777780000004,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T00:15:00Z,SFM07,STIC,HS,20946480,226.04211880000003,2.517222222,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T00:30:00Z,SFM07,STIC,HS,20946480,258.33385,2.195,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T00:45:00Z,SFM07,STIC,HS,20946480,312.15340210000005,1.98,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T01:00:00Z,SFM07,STIC,HS,20946480,344.44513329999995,1.763888889,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T01:15:00Z,SFM07,STIC,HS,20946480,387.500775,1.6561111110000002,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T01:30:00Z,SFM07,STIC,HS,20946480,430.55641669999994,1.547777778,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T01:45:00Z,SFM07,STIC,HS,20946480,495.1398792,1.33,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T02:00:00Z,SFM07,STIC,HS,20946480,527.4316103999998,1.221111111,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T02:15:00Z,SFM07,STIC,HS,20946480,548.9594313,1.112222222,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T02:30:00Z,SFM07,STIC,HS,20946480,570.4872520999999,0.892777778,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T02:45:00Z,SFM07,STIC,HS,20946480,570.4872520999999,0.7838888889999999,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T03:00:00Z,SFM07,STIC,HS,20946480,548.9594313,0.7838888889999999,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T03:15:00Z,SFM07,STIC,HS,20946480,548.9594313,0.6738888889999999,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T03:30:00Z,SFM07,STIC,HS,20946480,548.9594313,0.5627777780000001,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T03:45:00Z,SFM07,STIC,HS,20946480,548.9594313,0.5627777780000001,20220808-20230116,0,0,excellent,C
AIMS,2023-01-01T04:00:00Z,SFM07,STIC,HS,20946480,548.9594313,0.5627777780000001,20220808-20230116,0,0,excellent,C
